CARRIER,DEP_TIME,DEST,FL_DATE,FL_NUM,ORIGIN,Weather,TAIL_NUM,Flight Status
DL,1829,LGA,01/29/2004,1764,DCA,0,N221DL,ontime
DL,1928,LGA,01/29/2004,1766,DCA,0,N242DL,ontime
DL,2031,LGA,01/29/2004,1768,DCA,0,N225DL,ontime
MQ,1633,JFK,01/29/2004,4752,DCA,0,N710MQ,delayed
MQ,559,JFK,01/29/2004,4760,DCA,0,N701MQ,ontime
MQ,1829,JFK,01/29/2004,4784,DCA,0,N703MQ,ontime
MQ,650,LGA,01/29/2004,4952,DCA,0,N719MQ,delayed
MQ,749,LGA,01/29/2004,4954,DCA,0,N721MQ,ontime
MQ,855,LGA,01/29/2004,4956,DCA,0,N704MQ,ontime
MQ,1257,LGA,01/29/2004,4964,DCA,0,N733MQ,ontime
MQ,1428,LGA,01/29/2004,4966,DCA,0,N719MQ,delayed
MQ,1527,LGA,01/29/2004,4968,DCA,0,N703MQ,delayed
MQ,1654,LGA,01/29/2004,4972,DCA,0,N733MQ,ontime
MQ,1902,LGA,01/29/2004,4976,DCA,0,N716MQ,ontime
UA,848,LGA,01/29/2004,846,IAD,0,N507UA,ontime
US,632,LGA,01/29/2004,1479,DCA,0,N727UW,ontime
US,657,LGA,01/29/2004,2160,DCA,0,N751UW,delayed
US,755,LGA,01/29/2004,2162,DCA,0,N722UW,ontime
US,858,LGA,01/29/2004,2164,DCA,0,N711UW,ontime
US,958,LGA,01/29/2004,2166,DCA,0,N765UW,ontime
US,1058,LGA,01/29/2004,2168,DCA,0,N751UW,ontime
US,1155,LGA,01/29/2004,2170,DCA,0,N722UW,ontime
US,1256,LGA,01/29/2004,2172,DCA,0,N711UW,ontime
US,1356,LGA,01/29/2004,2174,DCA,0,N765UW,ontime
US,1457,LGA,01/29/2004,2176,DCA,0,N751UW,ontime
US,1556,LGA,01/29/2004,2178,DCA,0,N722UW,ontime
US,1659,LGA,01/29/2004,2180,DCA,0,N711UW,ontime
US,1758,LGA,01/29/2004,2182,DCA,0,N704UW,ontime
US,1857,LGA,01/29/2004,2184,DCA,0,N751UW,ontime
US,2001,LGA,01/29/2004,2186,DCA,0,N722UW,ontime
US,2055,LGA,01/29/2004,2188,DCA,0,N711UW,ontime
RU,1718,EWR,01/29/2004,3372,BWI,0,N16149,ontime
RU,659,EWR,01/29/2004,2703,BWI,0,N13968,ontime
RU,1030,EWR,01/29/2004,2303,BWI,0,N13550,ontime
RU,1451,EWR,01/29/2004,2403,BWI,0,N13936,ontime
CO,1255,EWR,01/29/2004,808,DCA,0,N14652,ontime
CO,1728,EWR,01/29/2004,814,DCA,0,N16701,ontime
CO,732,EWR,01/29/2004,806,DCA,0,N14664,ontime
CO,1852,EWR,01/29/2004,816,DCA,0,N15659,ontime
DH,913,EWR,01/29/2004,7299,IAD,0,N653BR,delayed
DH,1659,EWR,01/29/2004,7302,IAD,0,N701BR,ontime
DH,1237,EWR,01/29/2004,7303,IAD,0,N701BR,ontime
DH,2211,EWR,01/29/2004,7304,IAD,0,N636BR,delayed
DH,627,EWR,01/29/2004,7305,IAD,0,N315UE,ontime
DH,1427,EWR,01/29/2004,7307,IAD,0,N301UE,ontime
RU,2057,EWR,01/29/2004,2879,DCA,0,N13965,ontime
RU,1633,EWR,01/29/2004,2181,DCA,0,N14952,ontime
RU,1452,EWR,01/29/2004,2156,IAD,0,N34111,ontime
RU,640,EWR,01/29/2004,2761,DCA,0,N13550,ontime
RU,654,EWR,01/29/2004,2855,IAD,0,N19554,ontime
RU,1855,EWR,01/29/2004,2385,IAD,0,N14505,ontime
RU,1405,EWR,01/29/2004,2216,DCA,0,N13550,delayed
RU,1259,EWR,01/29/2004,2692,IAD,0,N17507,ontime
RU,1620,EWR,01/29/2004,2261,DCA,0,N13970,delayed
RU,857,EWR,01/29/2004,2582,DCA,0,N14902,ontime
RU,1659,EWR,01/29/2004,2497,IAD,0,N11536,ontime
OH,1455,JFK,01/30/2004,5935,BWI,0,N958CA,ontime
DH,1640,JFK,01/30/2004,6155,DCA,0,N409FJ,ontime
DH,1237,LGA,01/30/2004,7208,IAD,0,N668BR,ontime
DH,1528,LGA,01/30/2004,7211,IAD,0,N331UE,delayed
DH,1709,LGA,01/30/2004,7215,IAD,0,N671BR,ontime
DH,2127,LGA,01/30/2004,7684,IAD,0,N620BR,ontime
DH,632,LGA,01/30/2004,7790,IAD,0,N651BR,ontime
DH,1030,LGA,01/30/2004,7792,IAD,0,N655BR,ontime
DH,831,JFK,01/30/2004,7800,IAD,0,N622BR,ontime
DH,1241,JFK,01/30/2004,7806,IAD,0,N623BR,ontime
DH,1459,JFK,01/30/2004,7808,IAD,0,N307UE,ontime
DH,1641,JFK,01/30/2004,7810,IAD,0,N313UE,ontime
DH,1714,JFK,01/30/2004,7812,IAD,0,N333UE,ontime
DH,2214,JFK,01/30/2004,7814,IAD,0,N692BR,delayed
DH,1609,JFK,01/30/2004,7816,IAD,0,N322UE,ontime
DL,1510,JFK,01/30/2004,746,DCA,0,N940DL,delayed
DL,630,LGA,01/30/2004,1740,DCA,0,N223DZ,ontime
DL,730,LGA,01/30/2004,1742,DCA,0,N221DL,ontime
DL,830,LGA,01/30/2004,1744,DCA,0,N225DL,ontime
DL,931,LGA,01/30/2004,1746,DCA,0,N241DL,ontime
DL,1031,LGA,01/30/2004,1748,DCA,0,N223DZ,ontime
DL,1131,LGA,01/30/2004,1750,DCA,0,N221DL,ontime
DL,1231,LGA,01/30/2004,1752,DCA,0,N225DL,ontime
DL,1331,LGA,01/30/2004,1754,DCA,0,N241DL,ontime
DL,1432,LGA,01/30/2004,1756,DCA,0,N223DZ,ontime
DL,1531,LGA,01/30/2004,1758,DCA,0,N221DL,ontime
DL,1632,LGA,01/30/2004,1760,DCA,0,N225DL,ontime
DL,1730,LGA,01/30/2004,1762,DCA,0,N232DZ,ontime
DL,1830,LGA,01/30/2004,1764,DCA,0,N223DZ,ontime
DL,1927,LGA,01/30/2004,1766,DCA,0,N221DL,ontime
DL,2031,LGA,01/30/2004,1768,DCA,0,N225DL,ontime
MQ,1523,JFK,01/30/2004,4752,DCA,0,N725MQ,ontime
MQ,1843,JFK,01/30/2004,4784,DCA,0,N724MQ,ontime
MQ,703,LGA,01/30/2004,4952,DCA,0,N713MQ,ontime
MQ,827,LGA,01/30/2004,4954,DCA,1,N845MQ,delayed
MQ,850,LGA,01/30/2004,4956,DCA,0,N725MQ,ontime
MQ,1056,LGA,01/30/2004,4960,DCA,0,N713MQ,ontime
MQ,1251,LGA,01/30/2004,4964,DCA,0,N700MQ,ontime
MQ,1358,LGA,01/30/2004,4966,DCA,0,N728MQ,ontime
MQ,1458,LGA,01/30/2004,4968,DCA,0,N727MQ,ontime
MQ,1703,LGA,01/30/2004,4970,DCA,0,N739MQ,delayed
MQ,1656,LGA,01/30/2004,4972,DCA,0,N700MQ,ontime
UA,849,LGA,01/30/2004,846,IAD,0,N536UA,ontime
US,638,LGA,01/30/2004,1479,DCA,0,N760UW,ontime
US,656,LGA,01/30/2004,2160,DCA,0,N704UW,ontime
US,754,LGA,01/30/2004,2162,DCA,0,N708UW,ontime
US,858,LGA,01/30/2004,2164,DCA,0,N716UW,ontime
US,957,LGA,01/30/2004,2166,DCA,0,N768UW,ontime
US,1057,LGA,01/30/2004,2168,DCA,0,N704UW,ontime
US,1155,LGA,01/30/2004,2170,DCA,0,N708UW,ontime
US,1256,LGA,01/30/2004,2172,DCA,0,N716UW,ontime
US,1356,LGA,01/30/2004,2174,DCA,0,N768UW,ontime
US,1459,LGA,01/30/2004,2176,DCA,0,N704UW,ontime
US,1556,LGA,01/30/2004,2178,DCA,0,N708UW,ontime
US,1656,LGA,01/30/2004,2180,DCA,0,N716UW,delayed
US,1758,LGA,01/30/2004,2182,DCA,0,N727UW,ontime
US,1856,LGA,01/30/2004,2184,DCA,0,N704UW,ontime
US,2004,LGA,01/30/2004,2186,DCA,0,N708UW,ontime
US,2057,LGA,01/30/2004,2188,DCA,0,N716UW,ontime
RU,1748,EWR,01/30/2004,3372,BWI,0,N12563,delayed
RU,700,EWR,01/30/2004,2703,BWI,0,N14573,ontime
RU,1513,EWR,01/30/2004,2403,BWI,0,N14945,delayed
RU,1037,EWR,01/30/2004,2303,BWI,0,N14942,ontime
CO,1728,EWR,01/30/2004,814,DCA,0,N14341,ontime
CO,1257,EWR,01/30/2004,808,DCA,0,N11612,ontime
CO,1851,EWR,01/30/2004,816,DCA,0,N14652,ontime
CO,727,EWR,01/30/2004,806,DCA,0,N14605,ontime
DH,832,EWR,01/30/2004,7299,IAD,0,N673BR,ontime
DH,1715,EWR,01/30/2004,7302,IAD,0,N684BR,ontime
DH,1242,EWR,01/30/2004,7303,IAD,0,N684BR,delayed
DH,2116,EWR,01/30/2004,7304,IAD,0,N682BR,ontime
DH,623,EWR,01/30/2004,7305,IAD,0,N311UE,ontime
DH,1426,EWR,01/30/2004,7307,IAD,0,N332UE,ontime
RU,1255,EWR,01/30/2004,2692,IAD,0,N16502,ontime
RU,2056,EWR,01/30/2004,2879,DCA,0,N14943,ontime
RU,1657,EWR,01/30/2004,2497,IAD,0,N21537,delayed
RU,1856,EWR,01/30/2004,2385,IAD,0,N12567,delayed
RU,643,EWR,01/30/2004,2761,DCA,0,N13989,ontime
RU,1359,EWR,01/30/2004,2216,DCA,0,N14952,delayed
RU,1601,EWR,01/30/2004,2261,DCA,0,N13979,delayed
RU,1630,EWR,01/30/2004,2181,DCA,0,N48901,ontime
RU,858,EWR,01/30/2004,2582,DCA,0,N18557,ontime
RU,1456,EWR,01/30/2004,2156,IAD,0,N21144,delayed
RU,659,EWR,01/30/2004,2855,IAD,0,N11121,delayed
OH,1505,JFK,01/31/2004,5935,BWI,0,N959CA,ontime
DH,1633,JFK,01/31/2004,6155,DCA,0,N419FJ,ontime
DH,1243,LGA,01/31/2004,7208,IAD,0,N627BR,ontime
DH,1711,LGA,01/31/2004,7215,IAD,0,N663BR,ontime
DH,2117,LGA,01/31/2004,7684,IAD,0,N673BR,ontime
DH,931,JFK,01/31/2004,7800,IAD,0,N655BR,delayed
DH,1238,JFK,01/31/2004,7806,IAD,0,N679BR,ontime
DH,1639,JFK,01/31/2004,7810,IAD,0,N316UE,ontime
DH,1706,JFK,01/31/2004,7812,IAD,0,N314UE,ontime
DH,2115,JFK,01/31/2004,7814,IAD,0,N656BR,ontime
DH,1750,JFK,01/31/2004,7818,IAD,0,N320UE,ontime
DL,1500,JFK,01/31/2004,746,DCA,0,N934DL,ontime
DL,727,LGA,01/31/2004,1742,DCA,0,N223DZ,ontime
DL,840,LGA,01/31/2004,1744,DCA,0,N232DZ,delayed
DL,1030,LGA,01/31/2004,1748,DCA,0,N225DL,ontime
DL,1231,LGA,01/31/2004,1752,DCA,0,N232DZ,ontime
DL,1429,LGA,01/31/2004,1756,DCA,0,N225DL,ontime
DL,1629,LGA,01/31/2004,1760,DCA,0,N232DZ,ontime
DL,1829,LGA,01/31/2004,1764,DCA,0,N225DL,ontime
DL,2026,LGA,01/31/2004,1768,DCA,0,N232DZ,ontime
MQ,1514,JFK,01/31/2004,4752,DCA,0,N709MQ,ontime
MQ,613,JFK,01/31/2004,4760,DCA,0,N733MQ,ontime
MQ,1819,JFK,01/31/2004,4784,DCA,0,N841MQ,ontime
MQ,904,LGA,01/31/2004,4956,DCA,0,N731MQ,ontime
MQ,1254,LGA,01/31/2004,4964,DCA,0,N710MQ,ontime
UA,847,LGA,01/31/2004,846,IAD,0,N592UA,ontime
US,706,LGA,01/31/2004,2160,DCA,0,N725UW,ontime
US,857,LGA,01/31/2004,2164,DCA,0,N741UW,ontime
US,1058,LGA,01/31/2004,2168,DCA,0,N725UW,ontime
US,1256,LGA,01/31/2004,2172,DCA,0,N741UW,ontime
US,1457,LGA,01/31/2004,2176,DCA,0,N725UW,ontime
US,1655,LGA,01/31/2004,2180,DCA,0,N741UW,ontime
US,1856,LGA,01/31/2004,2184,DCA,0,N725UW,ontime
RU,1025,EWR,01/31/2004,2303,BWI,0,N12946,ontime
RU,1449,EWR,01/31/2004,2229,BWI,0,N14558,ontime
RU,1715,EWR,01/31/2004,3372,BWI,0,N15932,ontime
RU,704,EWR,01/31/2004,2703,BWI,0,N14542,ontime
CO,1255,EWR,01/31/2004,808,DCA,0,N19621,ontime
DH,840,EWR,01/31/2004,7299,IAD,0,N698BR,ontime
DH,1659,EWR,01/31/2004,7302,IAD,0,N624BR,ontime
DH,1247,EWR,01/31/2004,7303,IAD,0,N624BR,ontime
DH,2111,EWR,01/31/2004,7304,IAD,0,N702BR,ontime
RU,1458,EWR,01/31/2004,2156,IAD,0,N11140,ontime
RU,925,EWR,01/31/2004,2582,DCA,0,N12567,ontime
RU,650,EWR,01/31/2004,2855,IAD,0,N14558,ontime
RU,644,EWR,01/31/2004,2761,DCA,0,N15555,ontime
RU,1653,EWR,01/31/2004,2497,IAD,0,N16976,ontime
RU,1558,EWR,01/31/2004,2361,DCA,0,N14902,ontime
RU,1403,EWR,01/31/2004,2216,DCA,0,N16961,ontime
RU,1736,EWR,01/31/2004,2097,DCA,0,N13994,ontime
